region,civilstånd,ålder,kön,år,Folkmängd
00 Riket,gifta,90 år,män,2005,2238.0
00 Riket,gifta,90 år,män,2006,2340.0
00 Riket,gifta,90 år,män,2007,2508.0
00 Riket,gifta,90 år,män,2008,2492.0
00 Riket,gifta,90 år,män,2009,2743.0
00 Riket,gifta,90 år,män,2010,3382.0
00 Riket,gifta,90 år,män,2011,3334.0
00 Riket,gifta,90 år,män,2012,3150.0
00 Riket,gifta,90 år,män,2013,3396.0
00 Riket,gifta,90 år,män,2014,3382.0
00 Riket,gifta,90 år,män,2015,3359.0
00 Riket,gifta,90 år,män,2016,3385.0
00 Riket,gifta,90 år,män,2017,3432.0
00 Riket,gifta,90 år,män,2018,3635.0
00 Riket,gifta,90 år,män,2019,3578.0
00 Riket,gifta,90 år,män,2020,3681.0
00 Riket,gifta,90 år,män,2021,3907.0
00 Riket,gifta,90 år,män,2022,3970.0
00 Riket,gifta,90 år,män,2023,4009.0
00 Riket,gifta,90 år,kvinnor,1968,108.0
00 Riket,gifta,90 år,kvinnor,1969,133.0
00 Riket,gifta,90 år,kvinnor,1970,128.0
00 Riket,gifta,90 år,kvinnor,1971,124.0
00 Riket,gifta,90 år,kvinnor,1972,155.0
00 Riket,gifta,90 år,kvinnor,1973,167.0
00 Riket,gifta,90 år,kvinnor,1974,160.0
00 Riket,gifta,90 år,kvinnor,1975,190.0
00 Riket,gifta,90 år,kvinnor,1976,163.0
00 Riket,gifta,90 år,kvinnor,1977,225.0
00 Riket,gifta,90 år,kvinnor,1978,195.0
00 Riket,gifta,90 år,kvinnor,1979,181.0
00 Riket,gifta,90 år,kvinnor,1980,209.0
00 Riket,gifta,90 år,kvinnor,1981,227.0
00 Riket,gifta,90 år,kvinnor,1982,259.0
00 Riket,gifta,90 år,kvinnor,1983,258.0
00 Riket,gifta,90 år,kvinnor,1984,274.0
00 Riket,gifta,90 år,kvinnor,1985,291.0
00 Riket,gifta,90 år,kvinnor,1986,294.0
00 Riket,gifta,90 år,kvinnor,1987,276.0
00 Riket,gifta,90 år,kvinnor,1988,331.0
00 Riket,gifta,90 år,kvinnor,1989,382.0
00 Riket,gifta,90 år,kvinnor,1990,418.0
00 Riket,gifta,90 år,kvinnor,1991,437.0
00 Riket,gifta,90 år,kvinnor,1992,528.0
00 Riket,gifta,90 år,kvinnor,1993,523.0
00 Riket,gifta,90 år,kvinnor,1994,545.0
00 Riket,gifta,90 år,kvinnor,1995,598.0
00 Riket,gifta,90 år,kvinnor,1996,621.0
00 Riket,gifta,90 år,kvinnor,1997,633.0
00 Riket,gifta,90 år,kvinnor,1998,679.0
00 Riket,gifta,90 år,kvinnor,1999,774.0
00 Riket,gifta,90 år,kvinnor,2000,784.0
00 Riket,gifta,90 år,kvinnor,2001,798.0
00 Riket,gifta,90 år,kvinnor,2002,907.0
00 Riket,gifta,90 år,kvinnor,2003,903.0
00 Riket,gifta,90 år,kvinnor,2004,957.0
00 Riket,gifta,90 år,kvinnor,2005,948.0
00 Riket,gifta,90 år,kvinnor,2006,1050.0
00 Riket,gifta,90 år,kvinnor,2007,1035.0
00 Riket,gifta,90 år,kvinnor,2008,1076.0
00 Riket,gifta,90 år,kvinnor,2009,1213.0
00 Riket,gifta,90 år,kvinnor,2010,1514.0
00 Riket,gifta,90 år,kvinnor,2011,1527.0
00 Riket,gifta,90 år,kvinnor,2012,1357.0
00 Riket,gifta,90 år,kvinnor,2013,1475.0
00 Riket,gifta,90 år,kvinnor,2014,1539.0
00 Riket,gifta,90 år,kvinnor,2015,1672.0
00 Riket,gifta,90 år,kvinnor,2016,1597.0
00 Riket,gifta,90 år,kvinnor,2017,1587.0
00 Riket,gifta,90 år,kvinnor,2018,1748.0
00 Riket,gifta,90 år,kvinnor,2019,1742.0
00 Riket,gifta,90 år,kvinnor,2020,1724.0
00 Riket,gifta,90 år,kvinnor,2021,1779.0
00 Riket,gifta,90 år,kvinnor,2022,1851.0
00 Riket,gifta,90 år,kvinnor,2023,1800.0
00 Riket,gifta,91 år,män,1968,261.0
00 Riket,gifta,91 år,män,1969,261.0
00 Riket,gifta,91 år,män,1970,264.0
00 Riket,gifta,91 år,män,1971,288.0
00 Riket,gifta,91 år,män,1972,339.0
00 Riket,gifta,91 år,män,1973,366.0
00 Riket,gifta,91 år,män,1974,363.0
00 Riket,gifta,91 år,män,1975,370.0
00 Riket,gifta,91 år,män,1976,406.0
00 Riket,gifta,91 år,män,1977,409.0
00 Riket,gifta,91 år,män,1978,443.0
00 Riket,gifta,91 år,män,1979,428.0
00 Riket,gifta,91 år,män,1980,443.0
00 Riket,gifta,91 år,män,1981,508.0
00 Riket,gifta,91 år,män,1982,518.0
00 Riket,gifta,91 år,män,1983,573.0
00 Riket,gifta,91 år,män,1984,575.0
00 Riket,gifta,91 år,män,1985,586.0
00 Riket,gifta,91 år,män,1986,617.0
00 Riket,gifta,91 år,män,1987,708.0
00 Riket,gifta,91 år,män,1988,672.0
00 Riket,gifta,91 år,män,1989,680.0
00 Riket,gifta,91 år,män,1990,758.0
00 Riket,gifta,91 år,män,1991,797.0
00 Riket,gifta,91 år,män,1992,926.0
00 Riket,gifta,91 år,män,1993,947.0
00 Riket,gifta,91 år,män,1994,948.0
00 Riket,gifta,91 år,män,1995,1008.0
00 Riket,gifta,91 år,män,1996,1077.0
00 Riket,gifta,91 år,män,1997,1162.0
00 Riket,gifta,91 år,män,1998,1223.0
00 Riket,gifta,91 år,män,1999,1339.0
00 Riket,gifta,91 år,män,2000,1378.0
00 Riket,gifta,91 år,män,2001,1437.0
00 Riket,gifta,91 år,män,2002,1517.0
00 Riket,gifta,91 år,män,2003,1556.0
00 Riket,gifta,91 år,män,2004,1647.0
00 Riket,gifta,91 år,män,2005,1695.0
00 Riket,gifta,91 år,män,2006,1698.0
00 Riket,gifta,91 år,män,2007,1726.0
00 Riket,gifta,91 år,män,2008,1883.0
00 Riket,gifta,91 år,män,2009,1888.0
00 Riket,gifta,91 år,män,2010,2069.0
00 Riket,gifta,91 år,män,2011,2566.0
00 Riket,gifta,91 år,män,2012,2520.0
00 Riket,gifta,91 år,män,2013,2438.0
00 Riket,gifta,91 år,män,2014,2576.0
00 Riket,gifta,91 år,män,2015,2613.0
00 Riket,gifta,91 år,män,2016,2567.0
00 Riket,gifta,91 år,män,2017,2582.0
00 Riket,gifta,91 år,män,2018,2641.0
00 Riket,gifta,91 år,män,2019,2858.0
00 Riket,gifta,91 år,män,2020,2693.0
00 Riket,gifta,91 år,män,2021,2910.0
00 Riket,gifta,91 år,män,2022,3022.0
00 Riket,gifta,91 år,män,2023,3132.0
00 Riket,gifta,91 år,kvinnor,1968,73.0
00 Riket,gifta,91 år,kvinnor,1969,77.0
00 Riket,gifta,91 år,kvinnor,1970,87.0
00 Riket,gifta,91 år,kvinnor,1971,89.0
00 Riket,gifta,91 år,kvinnor,1972,81.0
00 Riket,gifta,91 år,kvinnor,1973,105.0
00 Riket,gifta,91 år,kvinnor,1974,123.0
00 Riket,gifta,91 år,kvinnor,1975,107.0
00 Riket,gifta,91 år,kvinnor,1976,125.0
00 Riket,gifta,91 år,kvinnor,1977,100.0
00 Riket,gifta,91 år,kvinnor,1978,150.0
00 Riket,gifta,91 år,kvinnor,1979,124.0
00 Riket,gifta,91 år,kvinnor,1980,118.0
00 Riket,gifta,91 år,kvinnor,1981,143.0
00 Riket,gifta,91 år,kvinnor,1982,149.0
00 Riket,gifta,91 år,kvinnor,1983,169.0
00 Riket,gifta,91 år,kvinnor,1984,165.0
00 Riket,gifta,91 år,kvinnor,1985,170.0
00 Riket,gifta,91 år,kvinnor,1986,199.0
00 Riket,gifta,91 år,kvinnor,1987,197.0
00 Riket,gifta,91 år,kvinnor,1988,179.0
00 Riket,gifta,91 år,kvinnor,1989,211.0
00 Riket,gifta,91 år,kvinnor,1990,261.0
00 Riket,gifta,91 år,kvinnor,1991,288.0
00 Riket,gifta,91 år,kvinnor,1992,305.0
00 Riket,gifta,91 år,kvinnor,1993,361.0
00 Riket,gifta,91 år,kvinnor,1994,362.0
00 Riket,gifta,91 år,kvinnor,1995,377.0
00 Riket,gifta,91 år,kvinnor,1996,429.0
00 Riket,gifta,91 år,kvinnor,1997,424.0
00 Riket,gifta,91 år,kvinnor,1998,450.0
00 Riket,gifta,91 år,kvinnor,1999,481.0
00 Riket,gifta,91 år,kvinnor,2000,555.0
00 Riket,gifta,91 år,kvinnor,2001,564.0
00 Riket,gifta,91 år,kvinnor,2002,541.0
00 Riket,gifta,91 år,kvinnor,2003,618.0
00 Riket,gifta,91 år,kvinnor,2004,664.0
00 Riket,gifta,91 år,kvinnor,2005,655.0
00 Riket,gifta,91 år,kvinnor,2006,664.0
00 Riket,gifta,91 år,kvinnor,2007,706.0
00 Riket,gifta,91 år,kvinnor,2008,716.0
00 Riket,gifta,91 år,kvinnor,2009,784.0
00 Riket,gifta,91 år,kvinnor,2010,859.0
00 Riket,gifta,91 år,kvinnor,2011,1090.0
00 Riket,gifta,91 år,kvinnor,2012,1101.0
00 Riket,gifta,91 år,kvinnor,2013,988.0
00 Riket,gifta,91 år,kvinnor,2014,1061.0
00 Riket,gifta,91 år,kvinnor,2015,1130.0
00 Riket,gifta,91 år,kvinnor,2016,1191.0
00 Riket,gifta,91 år,kvinnor,2017,1138.0
00 Riket,gifta,91 år,kvinnor,2018,1125.0
00 Riket,gifta,91 år,kvinnor,2019,1280.0
00 Riket,gifta,91 år,kvinnor,2020,1251.0
00 Riket,gifta,91 år,kvinnor,2021,1268.0
00 Riket,gifta,91 år,kvinnor,2022,1280.0
00 Riket,gifta,91 år,kvinnor,2023,1336.0
00 Riket,gifta,92 år,män,1968,147.0
00 Riket,gifta,92 år,män,1969,177.0
00 Riket,gifta,92 år,män,1970,179.0
00 Riket,gifta,92 år,män,1971,198.0
00 Riket,gifta,92 år,män,1972,208.0
00 Riket,gifta,92 år,män,1973,222.0
00 Riket,gifta,92 år,män,1974,252.0
00 Riket,gifta,92 år,män,1975,250.0
00 Riket,gifta,92 år,män,1976,262.0
00 Riket,gifta,92 år,män,1977,282.0
00 Riket,gifta,92 år,män,1978,274.0
00 Riket,gifta,92 år,män,1979,304.0
00 Riket,gifta,92 år,män,1980,307.0
00 Riket,gifta,92 år,män,1981,301.0
00 Riket,gifta,92 år,män,1982,346.0
00 Riket,gifta,92 år,män,1983,354.0
00 Riket,gifta,92 år,män,1984,390.0
00 Riket,gifta,92 år,män,1985,408.0
00 Riket,gifta,92 år,män,1986,424.0
00 Riket,gifta,92 år,män,1987,414.0
00 Riket,gifta,92 år,män,1988,468.0
00 Riket,gifta,92 år,män,1989,479.0
00 Riket,gifta,92 år,män,1990,479.0
00 Riket,gifta,92 år,män,1991,514.0
00 Riket,gifta,92 år,män,1992,567.0
00 Riket,gifta,92 år,män,1993,633.0
00 Riket,gifta,92 år,män,1994,666.0
00 Riket,gifta,92 år,män,1995,684.0
00 Riket,gifta,92 år,män,1996,708.0
00 Riket,gifta,92 år,män,1997,763.0
00 Riket,gifta,92 år,män,1998,846.0
00 Riket,gifta,92 år,män,1999,844.0
00 Riket,gifta,92 år,män,2000,908.0
00 Riket,gifta,92 år,män,2001,976.0
00 Riket,gifta,92 år,män,2002,1019.0
00 Riket,gifta,92 år,män,2003,1084.0
00 Riket,gifta,92 år,män,2004,1116.0
00 Riket,gifta,92 år,män,2005,1181.0
00 Riket,gifta,92 år,män,2006,1233.0
00 Riket,gifta,92 år,män,2007,1206.0
00 Riket,gifta,92 år,män,2008,1258.0
00 Riket,gifta,92 år,män,2009,1361.0
00 Riket,gifta,92 år,män,2010,1397.0
00 Riket,gifta,92 år,män,2011,1517.0
00 Riket,gifta,92 år,män,2012,1889.0
00 Riket,gifta,92 år,män,2013,1813.0
00 Riket,gifta,92 år,män,2014,1877.0
00 Riket,gifta,92 år,män,2015,1934.0
00 Riket,gifta,92 år,män,2016,1933.0
00 Riket,gifta,92 år,män,2017,1897.0
00 Riket,gifta,92 år,män,2018,1945.0
00 Riket,gifta,92 år,män,2019,1987.0
00 Riket,gifta,92 år,män,2020,2058.0
00 Riket,gifta,92 år,män,2021,2041.0
00 Riket,gifta,92 år,män,2022,2178.0
00 Riket,gifta,92 år,män,2023,2293.0
00 Riket,gifta,92 år,kvinnor,1968,46.0
00 Riket,gifta,92 år,kvinnor,1969,48.0
00 Riket,gifta,92 år,kvinnor,1970,51.0
00 Riket,gifta,92 år,kvinnor,1971,59.0
00 Riket,gifta,92 år,kvinnor,1972,53.0
00 Riket,gifta,92 år,kvinnor,1973,52.0
00 Riket,gifta,92 år,kvinnor,1974,68.0
00 Riket,gifta,92 år,kvinnor,1975,75.0
00 Riket,gifta,92 år,kvinnor,1976,65.0
00 Riket,gifta,92 år,kvinnor,1977,84.0
00 Riket,gifta,92 år,kvinnor,1978,66.0
00 Riket,gifta,92 år,kvinnor,1979,94.0
00 Riket,gifta,92 år,kvinnor,1980,80.0
00 Riket,gifta,92 år,kvinnor,1981,75.0
00 Riket,gifta,92 år,kvinnor,1982,97.0
00 Riket,gifta,92 år,kvinnor,1983,106.0
00 Riket,gifta,92 år,kvinnor,1984,118.0
00 Riket,gifta,92 år,kvinnor,1985,104.0
00 Riket,gifta,92 år,kvinnor,1986,112.0
00 Riket,gifta,92 år,kvinnor,1987,134.0
00 Riket,gifta,92 år,kvinnor,1988,133.0
00 Riket,gifta,92 år,kvinnor,1989,120.0
00 Riket,gifta,92 år,kvinnor,1990,130.0
00 Riket,gifta,92 år,kvinnor,1991,176.0
00 Riket,gifta,92 år,kvinnor,1992,185.0
00 Riket,gifta,92 år,kvinnor,1993,189.0
00 Riket,gifta,92 år,kvinnor,1994,239.0
00 Riket,gifta,92 år,kvinnor,1995,258.0
00 Riket,gifta,92 år,kvinnor,1996,252.0
00 Riket,gifta,92 år,kvinnor,1997,286.0
00 Riket,gifta,92 år,kvinnor,1998,307.0
00 Riket,gifta,92 år,kvinnor,1999,313.0
00 Riket,gifta,92 år,kvinnor,2000,324.0
00 Riket,gifta,92 år,kvinnor,2001,357.0
00 Riket,gifta,92 år,kvinnor,2002,387.0
00 Riket,gifta,92 år,kvinnor,2003,374.0
00 Riket,gifta,92 år,kvinnor,2004,447.0
00 Riket,gifta,92 år,kvinnor,2005,444.0
00 Riket,gifta,92 år,kvinnor,2006,451.0
00 Riket,gifta,92 år,kvinnor,2007,461.0
00 Riket,gifta,92 år,kvinnor,2008,491.0
00 Riket,gifta,92 år,kvinnor,2009,477.0
00 Riket,gifta,92 år,kvinnor,2010,521.0
00 Riket,gifta,92 år,kvinnor,2011,616.0
00 Riket,gifta,92 år,kvinnor,2012,719.0
00 Riket,gifta,92 år,kvinnor,2013,735.0
00 Riket,gifta,92 år,kvinnor,2014,705.0
00 Riket,gifta,92 år,kvinnor,2015,745.0
00 Riket,gifta,92 år,kvinnor,2016,775.0
00 Riket,gifta,92 år,kvinnor,2017,853.0
00 Riket,gifta,92 år,kvinnor,2018,812.0
00 Riket,gifta,92 år,kvinnor,2019,824.0
00 Riket,gifta,92 år,kvinnor,2020,900.0
00 Riket,gifta,92 år,kvinnor,2021,875.0
00 Riket,gifta,92 år,kvinnor,2022,886.0
00 Riket,gifta,92 år,kvinnor,2023,904.0
00 Riket,gifta,93 år,män,1968,95.0
00 Riket,gifta,93 år,män,1969,99.0
00 Riket,gifta,93 år,män,1970,122.0
00 Riket,gifta,93 år,män,1971,132.0
00 Riket,gifta,93 år,män,1972,133.0
00 Riket,gifta,93 år,män,1973,134.0
00 Riket,gifta,93 år,män,1974,139.0
00 Riket,gifta,93 år,män,1975,174.0
00 Riket,gifta,93 år,män,1976,152.0
00 Riket,gifta,93 år,män,1977,168.0
00 Riket,gifta,93 år,män,1978,185.0
00 Riket,gifta,93 år,män,1979,190.0
00 Riket,gifta,93 år,män,1980,203.0
00 Riket,gifta,93 år,män,1981,189.0
00 Riket,gifta,93 år,män,1982,199.0
00 Riket,gifta,93 år,män,1983,212.0
00 Riket,gifta,93 år,män,1984,239.0
00 Riket,gifta,93 år,män,1985,241.0
00 Riket,gifta,93 år,män,1986,266.0
00 Riket,gifta,93 år,män,1987,296.0
00 Riket,gifta,93 år,män,1988,275.0
00 Riket,gifta,93 år,män,1989,325.0
00 Riket,gifta,93 år,män,1990,332.0
00 Riket,gifta,93 år,män,1991,315.0
00 Riket,gifta,93 år,män,1992,359.0
00 Riket,gifta,93 år,män,1993,368.0
00 Riket,gifta,93 år,män,1994,425.0
00 Riket,gifta,93 år,män,1995,470.0
00 Riket,gifta,93 år,män,1996,472.0
00 Riket,gifta,93 år,män,1997,496.0
00 Riket,gifta,93 år,män,1998,518.0
00 Riket,gifta,93 år,män,1999,578.0
00 Riket,gifta,93 år,män,2000,568.0
00 Riket,gifta,93 år,män,2001,650.0
00 Riket,gifta,93 år,män,2002,654.0
00 Riket,gifta,93 år,män,2003,686.0
00 Riket,gifta,93 år,män,2004,763.0
00 Riket,gifta,93 år,män,2005,772.0
00 Riket,gifta,93 år,män,2006,810.0
00 Riket,gifta,93 år,män,2007,855.0
00 Riket,gifta,93 år,män,2008,847.0
00 Riket,gifta,93 år,män,2009,878.0
00 Riket,gifta,93 år,män,2010,959.0
00 Riket,gifta,93 år,män,2011,997.0
00 Riket,gifta,93 år,män,2012,1047.0
00 Riket,gifta,93 år,män,2013,1350.0
00 Riket,gifta,93 år,män,2014,1314.0
00 Riket,gifta,93 år,män,2015,1325.0
00 Riket,gifta,93 år,män,2016,1377.0
00 Riket,gifta,93 år,män,2017,1397.0
00 Riket,gifta,93 år,män,2018,1389.0
00 Riket,gifta,93 år,män,2019,1418.0
00 Riket,gifta,93 år,män,2020,1421.0
00 Riket,gifta,93 år,män,2021,1485.0
00 Riket,gifta,93 år,män,2022,1482.0
00 Riket,gifta,93 år,män,2023,1579.0
00 Riket,gifta,93 år,kvinnor,1968,21.0
00 Riket,gifta,93 år,kvinnor,1969,28.0
00 Riket,gifta,93 år,kvinnor,1970,29.0
00 Riket,gifta,93 år,kvinnor,1971,27.0
00 Riket,gifta,93 år,kvinnor,1972,39.0
00 Riket,gifta,93 år,kvinnor,1973,31.0
00 Riket,gifta,93 år,kvinnor,1974,29.0
00 Riket,gifta,93 år,kvinnor,1975,34.0
00 Riket,gifta,93 år,kvinnor,1976,48.0
00 Riket,gifta,93 år,kvinnor,1977,44.0
00 Riket,gifta,93 år,kvinnor,1978,51.0
00 Riket,gifta,93 år,kvinnor,1979,38.0
00 Riket,gifta,93 år,kvinnor,1980,54.0
00 Riket,gifta,93 år,kvinnor,1981,46.0
00 Riket,gifta,93 år,kvinnor,1982,48.0
00 Riket,gifta,93 år,kvinnor,1983,71.0
00 Riket,gifta,93 år,kvinnor,1984,69.0
00 Riket,gifta,93 år,kvinnor,1985,79.0
00 Riket,gifta,93 år,kvinnor,1986,66.0
00 Riket,gifta,93 år,kvinnor,1987,62.0
00 Riket,gifta,93 år,kvinnor,1988,83.0
00 Riket,gifta,93 år,kvinnor,1989,81.0
00 Riket,gifta,93 år,kvinnor,1990,76.0
00 Riket,gifta,93 år,kvinnor,1991,87.0
00 Riket,gifta,93 år,kvinnor,1992,115.0
00 Riket,gifta,93 år,kvinnor,1993,130.0
00 Riket,gifta,93 år,kvinnor,1994,122.0
00 Riket,gifta,93 år,kvinnor,1995,152.0
00 Riket,gifta,93 år,kvinnor,1996,175.0
00 Riket,gifta,93 år,kvinnor,1997,181.0
00 Riket,gifta,93 år,kvinnor,1998,190.0
00 Riket,gifta,93 år,kvinnor,1999,206.0
00 Riket,gifta,93 år,kvinnor,2000,209.0
00 Riket,gifta,93 år,kvinnor,2001,217.0
00 Riket,gifta,93 år,kvinnor,2002,234.0
00 Riket,gifta,93 år,kvinnor,2003,261.0
00 Riket,gifta,93 år,kvinnor,2004,241.0
00 Riket,gifta,93 år,kvinnor,2005,292.0
00 Riket,gifta,93 år,kvinnor,2006,311.0
00 Riket,gifta,93 år,kvinnor,2007,299.0
00 Riket,gifta,93 år,kvinnor,2008,318.0
00 Riket,gifta,93 år,kvinnor,2009,326.0
00 Riket,gifta,93 år,kvinnor,2010,323.0
00 Riket,gifta,93 år,kvinnor,2011,329.0
00 Riket,gifta,93 år,kvinnor,2012,418.0
00 Riket,gifta,93 år,kvinnor,2013,483.0
00 Riket,gifta,93 år,kvinnor,2014,496.0
00 Riket,gifta,93 år,kvinnor,2015,474.0
00 Riket,gifta,93 år,kvinnor,2016,506.0
00 Riket,gifta,93 år,kvinnor,2017,526.0
00 Riket,gifta,93 år,kvinnor,2018,578.0
00 Riket,gifta,93 år,kvinnor,2019,575.0
00 Riket,gifta,93 år,kvinnor,2020,562.0
00 Riket,gifta,93 år,kvinnor,2021,619.0
00 Riket,gifta,93 år,kvinnor,2022,581.0
00 Riket,gifta,93 år,kvinnor,2023,602.0
00 Riket,gifta,94 år,män,1968,56.0
00 Riket,gifta,94 år,män,1969,58.0
00 Riket,gifta,94 år,män,1970,64.0
00 Riket,gifta,94 år,män,1971,80.0
00 Riket,gifta,94 år,män,1972,95.0
00 Riket,gifta,94 år,män,1973,86.0
00 Riket,gifta,94 år,män,1974,79.0
00 Riket,gifta,94 år,män,1975,94.0
00 Riket,gifta,94 år,män,1976,119.0
00 Riket,gifta,94 år,män,1977,106.0
00 Riket,gifta,94 år,män,1978,109.0
00 Riket,gifta,94 år,män,1979,106.0
00 Riket,gifta,94 år,män,1980,129.0
00 Riket,gifta,94 år,män,1981,131.0
00 Riket,gifta,94 år,män,1982,128.0
00 Riket,gifta,94 år,män,1983,134.0
00 Riket,gifta,94 år,män,1984,141.0
00 Riket,gifta,94 år,män,1985,152.0
00 Riket,gifta,94 år,män,1986,173.0
00 Riket,gifta,94 år,män,1987,165.0
00 Riket,gifta,94 år,män,1988,193.0
00 Riket,gifta,94 år,män,1989,189.0
00 Riket,gifta,94 år,män,1990,226.0
00 Riket,gifta,94 år,män,1991,226.0
00 Riket,gifta,94 år,män,1992,203.0
00 Riket,gifta,94 år,män,1993,246.0
00 Riket,gifta,94 år,män,1994,233.0
00 Riket,gifta,94 år,män,1995,270.0
00 Riket,gifta,94 år,män,1996,318.0
00 Riket,gifta,94 år,män,1997,299.0
00 Riket,gifta,94 år,män,1998,335.0
00 Riket,gifta,94 år,män,1999,327.0
00 Riket,gifta,94 år,män,2000,387.0
00 Riket,gifta,94 år,män,2001,355.0
00 Riket,gifta,94 år,män,2002,411.0
00 Riket,gifta,94 år,män,2003,450.0
00 Riket,gifta,94 år,män,2004,465.0
00 Riket,gifta,94 år,män,2005,491.0
00 Riket,gifta,94 år,män,2006,539.0
00 Riket,gifta,94 år,män,2007,534.0
00 Riket,gifta,94 år,män,2008,560.0
00 Riket,gifta,94 år,män,2009,546.0
00 Riket,gifta,94 år,män,2010,588.0
00 Riket,gifta,94 år,män,2011,677.0
00 Riket,gifta,94 år,män,2012,667.0
00 Riket,gifta,94 år,män,2013,708.0
00 Riket,gifta,94 år,män,2014,966.0
00 Riket,gifta,94 år,män,2015,930.0
00 Riket,gifta,94 år,män,2016,892.0
00 Riket,gifta,94 år,män,2017,930.0
00 Riket,gifta,94 år,män,2018,963.0
00 Riket,gifta,94 år,män,2019,1001.0
00 Riket,gifta,94 år,män,2020,916.0
00 Riket,gifta,94 år,män,2021,1010.0
00 Riket,gifta,94 år,män,2022,1034.0
00 Riket,gifta,94 år,män,2023,1038.0
00 Riket,gifta,94 år,kvinnor,1968,16.0
00 Riket,gifta,94 år,kvinnor,1969,12.0
00 Riket,gifta,94 år,kvinnor,1970,15.0
00 Riket,gifta,94 år,kvinnor,1971,20.0
00 Riket,gifta,94 år,kvinnor,1972,19.0
00 Riket,gifta,94 år,kvinnor,1973,22.0
00 Riket,gifta,94 år,kvinnor,1974,14.0
00 Riket,gifta,94 år,kvinnor,1975,18.0
00 Riket,gifta,94 år,kvinnor,1976,23.0
00 Riket,gifta,94 år,kvinnor,1977,31.0
00 Riket,gifta,94 år,kvinnor,1978,21.0
00 Riket,gifta,94 år,kvinnor,1979,28.0
00 Riket,gifta,94 år,kvinnor,1980,20.0
00 Riket,gifta,94 år,kvinnor,1981,34.0
00 Riket,gifta,94 år,kvinnor,1982,29.0
00 Riket,gifta,94 år,kvinnor,1983,29.0
00 Riket,gifta,94 år,kvinnor,1984,38.0
00 Riket,gifta,94 år,kvinnor,1985,39.0
00 Riket,gifta,94 år,kvinnor,1986,53.0
00 Riket,gifta,94 år,kvinnor,1987,40.0
00 Riket,gifta,94 år,kvinnor,1988,35.0
00 Riket,gifta,94 år,kvinnor,1989,48.0
00 Riket,gifta,94 år,kvinnor,1990,48.0
00 Riket,gifta,94 år,kvinnor,1991,46.0
00 Riket,gifta,94 år,kvinnor,1992,52.0
00 Riket,gifta,94 år,kvinnor,1993,64.0
00 Riket,gifta,94 år,kvinnor,1994,91.0
00 Riket,gifta,94 år,kvinnor,1995,73.0
00 Riket,gifta,94 år,kvinnor,1996,89.0
00 Riket,gifta,94 år,kvinnor,1997,116.0
00 Riket,gifta,94 år,kvinnor,1998,120.0
00 Riket,gifta,94 år,kvinnor,1999,117.0
00 Riket,gifta,94 år,kvinnor,2000,136.0
00 Riket,gifta,94 år,kvinnor,2001,125.0
00 Riket,gifta,94 år,kvinnor,2002,132.0
00 Riket,gifta,94 år,kvinnor,2003,158.0
00 Riket,gifta,94 år,kvinnor,2004,167.0
00 Riket,gifta,94 år,kvinnor,2005,158.0
00 Riket,gifta,94 år,kvinnor,2006,201.0
00 Riket,gifta,94 år,kvinnor,2007,194.0
00 Riket,gifta,94 år,kvinnor,2008,187.0
00 Riket,gifta,94 år,kvinnor,2009,218.0
00 Riket,gifta,94 år,kvinnor,2010,215.0
00 Riket,gifta,94 år,kvinnor,2011,208.0
00 Riket,gifta,94 år,kvinnor,2012,208.0
00 Riket,gifta,94 år,kvinnor,2013,261.0
00 Riket,gifta,94 år,kvinnor,2014,323.0
00 Riket,gifta,94 år,kvinnor,2015,332.0
00 Riket,gifta,94 år,kvinnor,2016,314.0
00 Riket,gifta,94 år,kvinnor,2017,325.0
00 Riket,gifta,94 år,kvinnor,2018,352.0
00 Riket,gifta,94 år,kvinnor,2019,397.0
00 Riket,gifta,94 år,kvinnor,2020,357.0
00 Riket,gifta,94 år,kvinnor,2021,384.0
00 Riket,gifta,94 år,kvinnor,2022,414.0
00 Riket,gifta,94 år,kvinnor,2023,391.0
00 Riket,gifta,95 år,män,1968,15.0
00 Riket,gifta,95 år,män,1969,40.0
00 Riket,gifta,95 år,män,1970,28.0
00 Riket,gifta,95 år,män,1971,40.0
00 Riket,gifta,95 år,män,1972,33.0
00 Riket,gifta,95 år,män,1973,65.0
00 Riket,gifta,95 år,män,1974,58.0
00 Riket,gifta,95 år,män,1975,51.0
00 Riket,gifta,95 år,män,1976,52.0
00 Riket,gifta,95 år,män,1977,79.0
00 Riket,gifta,95 år,män,1978,69.0
00 Riket,gifta,95 år,män,1979,73.0
00 Riket,gifta,95 år,män,1980,66.0
00 Riket,gifta,95 år,män,1981,77.0
00 Riket,gifta,95 år,män,1982,82.0
00 Riket,gifta,95 år,män,1983,82.0
00 Riket,gifta,95 år,män,1984,95.0
00 Riket,gifta,95 år,män,1985,82.0
00 Riket,gifta,95 år,män,1986,88.0
00 Riket,gifta,95 år,män,1987,118.0
00 Riket,gifta,95 år,män,1988,109.0
00 Riket,gifta,95 år,män,1989,119.0
00 Riket,gifta,95 år,män,1990,127.0
00 Riket,gifta,95 år,män,1991,141.0
00 Riket,gifta,95 år,män,1992,143.0
00 Riket,gifta,95 år,män,1993,126.0
00 Riket,gifta,95 år,män,1994,165.0
00 Riket,gifta,95 år,män,1995,149.0
00 Riket,gifta,95 år,män,1996,158.0
00 Riket,gifta,95 år,män,1997,195.0
